sale_id,invoice_id,product_id,sale_date,quantity,unit_price,discount_rate,revenue
S002085,INV00858,P016,2025-05-20,4,135.67,0.0,542.68
S002086,INV00858,P014,2025-05-20,2,365.65,0.1,658.17
S002087,INV00859,P010,2024-02-21,1,358.33,0.1,322.5
S002088,INV00860,P021,2024-10-25,1,285.53,0.0,285.53
S002089,INV00860,P015,2024-10-25,4,151.86,0.0,607.44
S002090,INV00860,P001,2024-10-25,5,564.89,0.05,2683.23
S002091,INV00860,P017,2024-10-25,3,680.26,0.15,1734.66
S002092,INV00861,P008,2024-06-07,1,24.11,0.0,24.11
S002093,INV00862,P015,2024-01-28,5,151.86,0.0,759.3
S002094,INV00862,P011,2024-01-28,5,292.74,0.0,1463.7
S002095,INV00863,P005,2025-09-09,1,66.59,0.1,59.93
S002096,INV00864,P021,2025-11-29,3,285.53,0.1,770.93
S002097,INV00864,P004,2025-11-29,3,296.13,0.1,799.55
S002098,INV00864,P014,2025-11-29,4,365.65,0.0,1462.6
S002099,INV00865,P015,2025-05-28,4,151.86,0.15,516.32
S002100,INV00865,P008,2025-05-28,3,24.11,0.15,61.48
S002101,INV00865,P007,2025-05-28,4,118.83,0.05,451.55
S002102,INV00866,P011,2024-02-18,1,292.74,0.0,292.74
S002103,INV00867,P010,2025-07-25,2,358.33,0.1,644.99
S002104,INV00868,P011,2025-11-14,3,292.74,0.05,834.31
S002105,INV00868,P004,2025-11-14,1,296.13,0.0,296.13
S002106,INV00868,P006,2025-11-14,3,187.1,0.0,561.3
S002107,INV00868,P019,2025-11-14,5,298.11,0.05,1416.02
S002108,INV00869,P021,2024-07-25,2,285.53,0.15,485.4
S002109,INV00869,P011,2024-07-25,2,292.74,0.0,585.48
S002110,INV00869,P006,2024-07-25,4,187.1,0.15,636.14
S002111,INV00870,P017,2024-01-27,3,680.26,0.0,2040.78
S002112,INV00871,P005,2024-04-24,5,66.59,0.0,332.95
S002113,INV00872,P004,2025-12-22,1,296.13,0.1,266.52
S002114,INV00873,P008,2024-08-23,4,24.11,0.1,86.8
S002115,INV00873,P011,2024-08-23,5,292.74,0.0,1463.7
S002116,INV00873,P018,2024-08-23,5,588.71,0.1,2649.2
S002117,INV00873,P020,2024-08-23,1,501.47,0.05,476.4
S002118,INV00874,P020,2025-03-16,5,501.47,0.05,2381.98
S002119,INV00874,P009,2025-03-16,3,555.19,0.1,1499.01
S002120,INV00875,P005,2024-03-19,4,66.59,0.1,239.72
S002121,INV00875,P010,2024-03-19,3,358.33,0.1,967.49
S002122,INV00876,P010,2025-05-20,4,358.33,0.0,1433.32
S002123,INV00877,P004,2024-07-01,5,296.13,0.15,1258.55
S002124,INV00877,P012,2024-07-01,3,490.89,0.0,1472.67
S002125,INV00878,P018,2025-09-17,3,588.71,0.15,1501.21
S002126,INV00879,P006,2024-03-01,2,187.1,0.05,355.49
S002127,INV00880,P006,2024-08-03,4,187.1,0.0,748.4
S002128,INV00881,P009,2024-03-05,1,555.19,0.05,527.43
S002129,INV00881,P011,2024-03-05,1,292.74,0.0,292.74
S002130,INV00882,P004,2025-11-30,1,296.13,0.0,296.13
S002131,INV00882,P003,2025-11-30,1,508.77,0.1,457.89
S002132,INV00882,P014,2025-11-30,2,365.65,0.0,731.3
S002133,INV00882,P005,2025-11-30,4,66.59,0.0,266.36
S002134,INV00883,P013,2024-04-12,5,499.96,0.05,2374.81
S002135,INV00883,P018,2024-04-12,3,588.71,0.0,1766.13
S002136,INV00884,P008,2024-01-17,1,24.11,0.0,24.11
S002137,INV00884,P009,2024-01-17,3,555.19,0.1,1499.01
S002138,INV00884,P006,2024-01-17,1,187.1,0.0,187.1
S002139,INV00885,P005,2025-06-05,1,66.59,0.0,66.59
S002140,INV00885,P017,2025-06-05,1,680.26,0.05,646.25
S002141,INV00885,P010,2025-06-05,5,358.33,0.1,1612.48
S002142,INV00885,P021,2025-06-05,5,285.53,0.0,1427.65
S002143,INV00886,P011,2025-11-22,1,292.74,0.15,248.83
S002144,INV00886,P005,2025-11-22,2,66.59,0.1,119.86
S002145,INV00887,P008,2024-05-22,1,24.11,0.05,22.9
S002146,INV00887,P004,2024-05-22,3,296.13,0.15,755.13
S002147,INV00887,P016,2024-05-22,2,135.67,0.0,271.34
S002148,INV00887,P012,2024-05-22,4,490.89,0.15,1669.03
S002149,INV00888,P003,2024-04-21,1,508.77,0.0,508.77
S002150,INV00888,P001,2024-04-21,3,564.89,0.15,1440.47
S002151,INV00889,P003,2025-11-25,1,508.77,0.0,508.77
S002152,INV00889,P015,2025-11-25,2,151.86,0.15,258.16
S002153,INV00889,P021,2025-11-25,3,285.53,0.1,770.93
S002154,INV00890,P013,2025-12-31,2,499.96,0.15,849.93
S002155,INV00890,P014,2025-12-31,4,365.65,0.0,1462.6
S002156,INV00890,P017,2025-12-31,1,680.26,0.15,578.22
S002157,INV00891,P010,2024-12-31,1,358.33,0.15,304.58
S002158,INV00892,P002,2024-11-16,2,348.25,0.1,626.85
S002159,INV00892,P009,2024-11-16,2,555.19,0.0,1110.38
S002160,INV00892,P021,2024-11-16,4,285.53,0.05,1085.01
S002161,INV00892,P010,2024-11-16,2,358.33,0.05,680.83
S002162,INV00893,P019,2025-12-06,3,298.11,0.0,894.33
S002163,INV00893,P017,2025-12-06,2,680.26,0.15,1156.44
S002164,INV00894,P009,2024-06-30,3,555.19,0.0,1665.57
S002165,INV00894,P003,2024-06-30,1,508.77,0.15,432.45
S002166,INV00894,P020,2024-06-30,5,501.47,0.15,2131.25
S002167,INV00895,P001,2025-09-18,1,564.89,0.05,536.65
S002168,INV00895,P002,2025-09-18,1,348.25,0.0,348.25
S002169,INV00896,P009,2025-09-12,1,555.19,0.0,555.19
S002170,INV00896,P005,2025-09-12,2,66.59,0.0,133.18
S002171,INV00897,P018,2024-04-02,3,588.71,0.15,1501.21
S002172,INV00897,P017,2024-04-02,3,680.26,0.05,1938.74
S002173,INV00897,P014,2024-04-02,1,365.65,0.15,310.8
S002174,INV00898,P013,2025-04-11,5,499.96,0.0,2499.8
S002175,INV00899,P006,2025-03-18,2,187.1,0.0,374.2
S002176,INV00900,P014,2024-01-04,3,365.65,0.1,987.25
S002177,INV00901,P008,2025-04-27,5,24.11,0.1,108.5
S002178,INV00901,P003,2025-04-27,4,508.77,0.15,1729.82
S002179,INV00902,P006,2025-03-28,5,187.1,0.15,795.17
S002180,INV00903,P002,2025-03-17,3,348.25,0.15,888.04
S002181,INV00903,P019,2025-03-17,3,298.11,0.0,894.33
S002182,INV00903,P011,2025-03-17,1,292.74,0.1,263.47
S002183,INV00903,P014,2025-03-17,5,365.65,0.0,1828.25
S002184,INV00904,P008,2024-10-16,4,24.11,0.0,96.44
S002185,INV00904,P019,2024-10-16,4,298.11,0.0,1192.44
S002186,INV00904,P002,2024-10-16,3,348.25,0.05,992.51
S002187,INV00905,P009,2025-04-25,4,555.19,0.05,2109.72
S002188,INV00905,P017,2025-04-25,2,680.26,0.1,1224.47
S002189,INV00906,P008,2025-03-13,5,24.11,0.1,108.5
S002190,INV00906,P005,2025-03-13,2,66.59,0.15,113.2
S002191,INV00907,P004,2024-05-20,2,296.13,0.0,592.26
S002192,INV00907,P006,2024-05-20,3,187.1,0.1,505.17
S002193,INV00907,P020,2024-05-20,1,501.47,0.1,451.32
S002194,INV00907,P001,2024-05-20,1,564.89,0.1,508.4
S002195,INV00908,P009,2025-07-30,4,555.19,0.1,1998.68
S002196,INV00908,P021,2025-07-30,1,285.53,0.0,285.53
S002197,INV00909,P019,2024-01-04,4,298.11,0.15,1013.57
S002198,INV00910,P021,2025-09-11,4,285.53,0.0,1142.12
S002199,INV00910,P008,2025-09-11,2,24.11,0.1,43.4
S002200,INV00910,P010,2025-09-11,4,358.33,0.15,1218.32
S002201,INV00910,P017,2025-09-11,4,680.26,0.0,2721.04
S002202,INV00911,P010,2024-12-10,5,358.33,0.0,1791.65
S002203,INV00911,P019,2024-12-10,5,298.11,0.1,1341.5
S002204,INV00911,P013,2024-12-10,3,499.96,0.0,1499.88
S002205,INV00912,P016,2024-01-10,2,135.67,0.05,257.77
S002206,INV00913,P008,2024-03-18,1,24.11,0.0,24.11
S002207,INV00913,P005,2024-03-18,3,66.59,0.05,189.78
S002208,INV00913,P012,2024-03-18,2,490.89,0.0,981.78
S002209,INV00913,P013,2024-03-18,3,499.96,0.15,1274.9
S002210,INV00914,P002,2024-08-29,5,348.25,0.15,1480.06
S002211,INV00915,P018,2024-05-27,4,588.71,0.15,2001.61
S002212,INV00916,P008,2025-11-29,5,24.11,0.0,120.55
S002213,INV00916,P007,2025-11-29,4,118.83,0.05,451.55
S002214,INV00916,P009,2025-11-29,4,555.19,0.1,1998.68
S002215,INV00917,P011,2024-01-08,3,292.74,0.1,790.4
S002216,INV00917,P020,2024-01-08,5,501.47,0.1,2256.62
S002217,INV00918,P001,2025-03-30,4,564.89,0.05,2146.58
S002218,INV00918,P021,2025-03-30,2,285.53,0.15,485.4
S002219,INV00918,P015,2025-03-30,5,151.86,0.0,759.3
S002220,INV00919,P008,2024-08-11,4,24.11,0.15,81.97
S002221,INV00919,P009,2024-08-11,3,555.19,0.0,1665.57
S002222,INV00920,P013,2024-04-23,3,499.96,0.1,1349.89
S002223,INV00920,P001,2024-04-23,1,564.89,0.1,508.4
S002224,INV00920,P020,2024-04-23,4,501.47,0.05,1905.59
S002225,INV00920,P014,2024-04-23,3,365.65,0.0,1096.95
S002226,INV00921,P015,2024-07-18,5,151.86,0.0,759.3
S002227,INV00921,P013,2024-07-18,3,499.96,0.1,1349.89
S002228,INV00922,P001,2025-04-21,4,564.89,0.0,2259.56
S002229,INV00923,P016,2025-05-12,2,135.67,0.0,271.34
S002230,INV00924,P003,2025-02-11,5,508.77,0.1,2289.47
S002231,INV00925,P012,2025-03-29,5,490.89,0.1,2209.01
S002232,INV00926,P016,2024-09-12,1,135.67,0.0,135.67
S002233,INV00926,P021,2024-09-12,5,285.53,0.0,1427.65
S002234,INV00926,P002,2024-09-12,3,348.25,0.15,888.04
S002235,INV00926,P003,2024-09-12,4,508.77,0.1,1831.57
S002236,INV00927,P014,2024-09-01,3,365.65,0.0,1096.95
S002237,INV00927,P007,2024-09-01,2,118.83,0.0,237.66
S002238,INV00928,P016,2024-09-17,4,135.67,0.05,515.55
S002239,INV00928,P001,2024-09-17,2,564.89,0.05,1073.29
S002240,INV00929,P012,2024-10-16,3,490.89,0.1,1325.4
S002241,INV00929,P004,2024-10-16,1,296.13,0.05,281.32
S002242,INV00930,P021,2025-12-25,4,285.53,0.1,1027.91
S002243,INV00930,P016,2025-12-25,1,135.67,0.15,115.32
S002244,INV00930,P011,2025-12-25,2,292.74,0.15,497.66
S002245,INV00931,P003,2024-08-15,1,508.77,0.15,432.45
S002246,INV00932,P014,2025-10-22,5,365.65,0.05,1736.84
S002247,INV00933,P011,2025-01-27,2,292.74,0.1,526.93
S002248,INV00934,P021,2024-08-28,4,285.53,0.05,1085.01
S002249,INV00934,P020,2024-08-28,1,501.47,0.1,451.32
S002250,INV00935,P001,2025-09-05,3,564.89,0.15,1440.47
S002251,INV00935,P018,2025-09-05,4,588.71,0.15,2001.61
S002252,INV00935,P009,2025-09-05,1,555.19,0.05,527.43
S002253,INV00936,P021,2024-03-08,2,285.53,0.0,571.06
S002254,INV00936,P006,2024-03-08,1,187.1,0.1,168.39
S002255,INV00937,P012,2024-05-03,3,490.89,0.0,1472.67
S002256,INV00938,P002,2025-04-22,5,348.25,0.0,1741.25
S002257,INV00939,P011,2025-08-29,4,292.74,0.1,1053.86
S002258,INV00940,P015,2024-08-09,1,151.86,0.0,151.86
S002259,INV00940,P001,2024-08-09,2,564.89,0.05,1073.29
S002260,INV00940,P019,2024-08-09,5,298.11,0.1,1341.5
S002261,INV00941,P006,2025-07-17,3,187.1,0.15,477.1
S002262,INV00941,P017,2025-07-17,2,680.26,0.0,1360.52
S002263,INV00941,P012,2025-07-17,2,490.89,0.0,981.78
S002264,INV00941,P002,2025-07-17,3,348.25,0.0,1044.75
S002265,INV00942,P007,2024-07-30,1,118.83,0.05,112.89
S002266,INV00942,P009,2024-07-30,2,555.19,0.0,1110.38
S002267,INV00943,P020,2024-08-08,4,501.47,0.0,2005.88
S002268,INV00944,P007,2024-07-11,4,118.83,0.05,451.55
S002269,INV00945,P007,2024-01-06,2,118.83,0.15,202.01
S002270,INV00945,P018,2024-01-06,4,588.71,0.0,2354.84
S002271,INV00945,P003,2024-01-06,1,508.77,0.0,508.77
S002272,INV00946,P004,2024-08-01,2,296.13,0.05,562.65
S002273,INV00947,P001,2025-07-31,3,564.89,0.05,1609.94
S002274,INV00947,P014,2025-07-31,1,365.65,0.0,365.65
S002275,INV00947,P003,2025-07-31,4,508.77,0.15,1729.82
S002276,INV00947,P020,2025-07-31,5,501.47,0.15,2131.25
S002277,INV00948,P004,2025-08-30,1,296.13,0.05,281.32
S002278,INV00948,P018,2025-08-30,4,588.71,0.05,2237.1
S002279,INV00948,P021,2025-08-30,2,285.53,0.05,542.51
S002280,INV00948,P005,2025-08-30,4,66.59,0.05,253.04
S002281,INV00949,P014,2024-02-05,2,365.65,0.0,731.3
S002282,INV00949,P002,2024-02-05,3,348.25,0.0,1044.75
S002283,INV00949,P013,2024-02-05,1,499.96,0.15,424.97
S002284,INV00950,P009,2024-09-16,5,555.19,0.1,2498.36
S002285,INV00950,P008,2024-09-16,4,24.11,0.15,81.97
S002286,INV00950,P002,2024-09-16,4,348.25,0.0,1393.0
S002287,INV00950,P015,2024-09-16,3,151.86,0.05,432.8
S002288,INV00951,P008,2025-01-08,5,24.11,0.0,120.55
S002289,INV00951,P016,2025-01-08,1,135.67,0.05,128.89
S002290,INV00951,P002,2025-01-08,1,348.25,0.1,313.43
S002291,INV00951,P005,2025-01-08,2,66.59,0.05,126.52
S002292,INV00952,P005,2024-11-08,4,66.59,0.05,253.04
S002293,INV00952,P014,2024-11-08,4,365.65,0.15,1243.21
S002294,INV00952,P013,2024-11-08,4,499.96,0.1,1799.86
S002295,INV00952,P021,2024-11-08,1,285.53,0.05,271.25
S002296,INV00953,P018,2025-07-11,4,588.71,0.15,2001.61
S002297,INV00953,P006,2025-07-11,1,187.1,0.0,187.1
S002298,INV00953,P017,2025-07-11,3,680.26,0.0,2040.78
S002299,INV00954,P005,2025-07-11,4,66.59,0.15,226.41
S002300,INV00954,P007,2025-07-11,1,118.83,0.15,101.01
S002301,INV00955,P004,2025-10-27,1,296.13,0.15,251.71
S002302,INV00955,P014,2025-10-27,2,365.65,0.05,694.73
S002303,INV00956,P009,2025-09-03,3,555.19,0.0,1665.57
S002304,INV00956,P016,2025-09-03,2,135.67,0.05,257.77
S002305,INV00957,P010,2025-09-14,2,358.33,0.0,716.66
S002306,INV00957,P008,2025-09-14,1,24.11,0.1,21.7
S002307,INV00958,P009,2024-06-19,1,555.19,0.0,555.19
S002308,INV00958,P021,2024-06-19,5,285.53,0.0,1427.65
S002309,INV00958,P015,2024-06-19,5,151.86,0.0,759.3
S002310,INV00958,P020,2024-06-19,3,501.47,0.05,1429.19
S002311,INV00959,P009,2025-09-10,2,555.19,0.05,1054.86
S002312,INV00959,P002,2025-09-10,5,348.25,0.15,1480.06
S002313,INV00959,P010,2025-09-10,5,358.33,0.0,1791.65
S002314,INV00959,P014,2025-09-10,2,365.65,0.05,694.73
S002315,INV00960,P003,2024-04-08,1,508.77,0.0,508.77
S002316,INV00960,P009,2024-04-08,1,555.19,0.05,527.43
S002317,INV00960,P005,2024-04-08,3,66.59,0.1,179.79
S002318,INV00961,P018,2025-02-22,2,588.71,0.0,1177.42
S002319,INV00962,P011,2025-08-14,2,292.74,0.0,585.48
S002320,INV00962,P005,2025-08-14,1,66.59,0.05,63.26
S002321,INV00962,P007,2025-08-14,2,118.83,0.0,237.66
S002322,INV00963,P004,2025-02-10,3,296.13,0.1,799.55
S002323,INV00963,P014,2025-02-10,4,365.65,0.15,1243.21
S002324,INV00964,P021,2025-07-14,5,285.53,0.0,1427.65
S002325,INV00965,P008,2024-09-19,2,24.11,0.05,45.81
S002326,INV00965,P006,2024-09-19,5,187.1,0.1,841.95
S002327,INV00966,P018,2024-04-01,3,588.71,0.15,1501.21
S002328,INV00966,P015,2024-04-01,1,151.86,0.1,136.67
S002329,INV00966,P010,2024-04-01,4,358.33,0.05,1361.65
S002330,INV00967,P021,2024-11-14,4,285.53,0.0,1142.12
S002331,INV00968,P014,2025-10-13,1,365.65,0.05,347.37
S002332,INV00968,P008,2025-10-13,4,24.11,0.05,91.62
S002333,INV00968,P011,2025-10-13,4,292.74,0.15,995.32
S002334,INV00968,P006,2025-10-13,1,187.1,0.15,159.03
S002335,INV00969,P003,2025-04-09,5,508.77,0.15,2162.27
S002336,INV00969,P005,2025-04-09,3,66.59,0.05,189.78
S002337,INV00969,P019,2025-04-09,3,298.11,0.05,849.61
S002338,INV00970,P012,2025-03-20,3,490.89,0.15,1251.77
S002339,INV00970,P016,2025-03-20,3,135.67,0.0,407.01
S002340,INV00970,P013,2025-03-20,2,499.96,0.0,999.92
S002341,INV00970,P020,2025-03-20,2,501.47,0.0,1002.94
S002342,INV00971,P004,2024-07-14,4,296.13,0.15,1006.84
S002343,INV00971,P015,2024-07-14,5,151.86,0.05,721.34
S002344,INV00971,P001,2024-07-14,4,564.89,0.0,2259.56
S002345,INV00971,P003,2024-07-14,5,508.77,0.0,2543.85
S002346,INV00972,P013,2025-02-25,3,499.96,0.05,1424.89
S002347,INV00972,P020,2025-02-25,1,501.47,0.1,451.32
S002348,INV00973,P004,2024-01-03,3,296.13,0.15,755.13
S002349,INV00973,P006,2024-01-03,2,187.1,0.0,374.2
S002350,INV00973,P011,2024-01-03,2,292.74,0.15,497.66
S002351,INV00974,P015,2024-08-09,5,151.86,0.15,645.41
S002352,INV00974,P011,2024-08-09,1,292.74,0.0,292.74
S002353,INV00974,P018,2024-08-09,1,588.71,0.15,500.4
S002354,INV00975,P010,2024-09-28,5,358.33,0.15,1522.9
S002355,INV00975,P020,2024-09-28,4,501.47,0.1,1805.29
S002356,INV00975,P004,2024-09-28,1,296.13,0.0,296.13
S002357,INV00975,P008,2024-09-28,3,24.11,0.1,65.1
S002358,INV00976,P008,2025-08-02,3,24.11,0.0,72.33
S002359,INV00977,P019,2024-12-19,2,298.11,0.0,596.22
S002360,INV00977,P018,2024-12-19,2,588.71,0.1,1059.68
S002361,INV00977,P004,2024-12-19,5,296.13,0.1,1332.59
S002362,INV00978,P006,2024-07-25,5,187.1,0.1,841.95
S002363,INV00978,P005,2024-07-25,3,66.59,0.15,169.8
S002364,INV00978,P013,2024-07-25,5,499.96,0.1,2249.82
S002365,INV00978,P020,2024-07-25,5,501.47,0.0,2507.35
S002366,INV00979,P001,2025-07-17,5,564.89,0.1,2542.01
S002367,INV00979,P019,2025-07-17,3,298.11,0.1,804.9
S002368,INV00979,P004,2025-07-17,2,296.13,0.05,562.65
S002369,INV00980,P009,2024-10-30,1,555.19,0.1,499.67
S002370,INV00980,P004,2024-10-30,1,296.13,0.0,296.13
S002371,INV00980,P002,2024-10-30,4,348.25,0.0,1393.0
S002372,INV00980,P019,2024-10-30,3,298.11,0.05,849.61
S002373,INV00981,P009,2024-12-17,5,555.19,0.1,2498.36
S002374,INV00981,P016,2024-12-17,1,135.67,0.0,135.67
S002375,INV00982,P021,2024-10-17,4,285.53,0.0,1142.12
S002376,INV00982,P005,2024-10-17,4,66.59,0.0,266.36
S002377,INV00982,P004,2024-10-17,3,296.13,0.05,843.97
S002378,INV00983,P012,2025-07-19,3,490.89,0.05,1399.04
S002379,INV00983,P002,2025-07-19,4,348.25,0.15,1184.05
S002380,INV00983,P016,2025-07-19,1,135.67,0.0,135.67
S002381,INV00983,P006,2025-07-19,2,187.1,0.15,318.07
S002382,INV00984,P020,2025-02-09,5,501.47,0.0,2507.35
S002383,INV00985,P006,2025-08-14,4,187.1,0.15,636.14
S002384,INV00985,P012,2025-08-14,5,490.89,0.0,2454.45
S002385,INV00985,P010,2025-08-14,2,358.33,0.15,609.16
S002386,INV00986,P009,2025-04-24,2,555.19,0.1,999.34
S002387,INV00986,P010,2025-04-24,1,358.33,0.0,358.33
S002388,INV00986,P017,2025-04-24,4,680.26,0.15,2312.88
S002389,INV00986,P013,2025-04-24,3,499.96,0.05,1424.89
S002390,INV00987,P021,2025-05-14,4,285.53,0.0,1142.12
S002391,INV00988,P017,2025-12-22,3,680.26,0.15,1734.66
S002392,INV00988,P008,2025-12-22,2,24.11,0.0,48.22
S002393,INV00989,P008,2025-10-01,4,24.11,0.15,81.97
S002394,INV00989,P011,2025-10-01,5,292.74,0.1,1317.33
S002395,INV00989,P003,2025-10-01,3,508.77,0.0,1526.31
S002396,INV00989,P013,2025-10-01,5,499.96,0.0,2499.8
S002397,INV00990,P009,2024-05-12,3,555.19,0.1,1499.01
S002398,INV00990,P020,2024-05-12,3,501.47,0.05,1429.19
S002399,INV00990,P001,2024-05-12,5,564.89,0.05,2683.23
S002400,INV00991,P018,2024-06-22,4,588.71,0.0,2354.84
S002401,INV00991,P013,2024-06-22,5,499.96,0.0,2499.8
S002402,INV00992,P002,2024-01-31,5,348.25,0.15,1480.06
S002403,INV00992,P009,2024-01-31,3,555.19,0.15,1415.73
S002404,INV00992,P015,2024-01-31,2,151.86,0.1,273.35
S002405,INV00993,P001,2024-12-29,3,564.89,0.1,1525.2
S002406,INV00993,P006,2024-12-29,2,187.1,0.05,355.49
S002407,INV00994,P021,2025-09-24,3,285.53,0.1,770.93
S002408,INV00994,P003,2025-09-24,1,508.77,0.0,508.77
S002409,INV00994,P016,2025-09-24,4,135.67,0.05,515.55
S002410,INV00995,P003,2025-03-31,4,508.77,0.1,1831.57
S002411,INV00995,P014,2025-03-31,5,365.65,0.0,1828.25
S002412,INV00995,P004,2025-03-31,1,296.13,0.1,266.52
S002413,INV00995,P001,2025-03-31,3,564.89,0.15,1440.47
S002414,INV00996,P011,2024-12-31,5,292.74,0.05,1390.51
S002415,INV00996,P014,2024-12-31,5,365.65,0.15,1554.01
S002416,INV00997,P010,2025-08-28,3,358.33,0.05,1021.24
S002417,INV00997,P006,2025-08-28,1,187.1,0.0,187.1
S002418,INV00997,P021,2025-08-28,4,285.53,0.0,1142.12
S002419,INV00998,P001,2024-10-16,1,564.89,0.0,564.89
S002420,INV00998,P003,2024-10-16,4,508.77,0.1,1831.57
S002421,INV00998,P017,2024-10-16,1,680.26,0.0,680.26
S002422,INV00998,P021,2024-10-16,3,285.53,0.05,813.76
S002423,INV00999,P018,2025-05-10,4,588.71,0.0,2354.84
S002424,INV00999,P010,2025-05-10,1,358.33,0.05,340.41
S002425,INV00999,P009,2025-05-10,4,555.19,0.1,1998.68
S002426,INV00999,P008,2025-05-10,1,24.11,0.0,24.11
S002427,INV01000,P010,2025-10-11,5,358.33,0.1,1612.48
S002428,INV01001,P012,2025-07-21,2,490.89,0.1,883.6
S002429,INV01001,P011,2025-07-21,5,292.74,0.15,1244.14
S002430,INV01002,P013,2024-01-22,4,499.96,0.05,1899.85
S002431,INV01002,P008,2024-01-22,1,24.11,0.05,22.9
S002432,INV01002,P014,2024-01-22,5,365.65,0.15,1554.01
S002433,INV01003,P001,2025-09-02,2,564.89,0.0,1129.78
S002434,INV01003,P004,2025-09-02,5,296.13,0.1,1332.59
S002435,INV01004,P020,2025-06-10,5,501.47,0.1,2256.62
S002436,INV01004,P014,2025-06-10,1,365.65,0.15,310.8
S002437,INV01005,P005,2025-04-09,1,66.59,0.1,59.93
S002438,INV01005,P010,2025-04-09,2,358.33,0.0,716.66
S002439,INV01005,P011,2025-04-09,3,292.74,0.0,878.22
S002440,INV01006,P016,2025-07-20,3,135.67,0.1,366.31
S002441,INV01006,P008,2025-07-20,4,24.11,0.05,91.62
S002442,INV01006,P010,2025-07-20,2,358.33,0.15,609.16
S002443,INV01006,P002,2025-07-20,2,348.25,0.15,592.02
S002444,INV01007,P020,2024-01-23,2,501.47,0.15,852.5
S002445,INV01008,P017,2024-07-17,3,680.26,0.0,2040.78
S002446,INV01008,P002,2024-07-17,1,348.25,0.05,330.84
S002447,INV01008,P008,2024-07-17,3,24.11,0.05,68.71
S002448,INV01008,P003,2024-07-17,3,508.77,0.0,1526.31
S002449,INV01009,P016,2025-11-14,1,135.67,0.1,122.1
S002450,INV01009,P012,2025-11-14,4,490.89,0.0,1963.56
S002451,INV01010,P020,2025-05-30,1,501.47,0.0,501.47
S002452,INV01010,P021,2025-05-30,1,285.53,0.05,271.25
S002453,INV01011,P009,2025-05-19,1,555.19,0.0,555.19
S002454,INV01011,P012,2025-05-19,1,490.89,0.1,441.8
S002455,INV01011,P018,2025-05-19,4,588.71,0.0,2354.84
S002456,INV01011,P001,2025-05-19,1,564.89,0.0,564.89
S002457,INV01012,P013,2024-07-03,2,499.96,0.1,899.93
S002458,INV01012,P008,2024-07-03,5,24.11,0.1,108.5
S002459,INV01012,P003,2024-07-03,4,508.77,0.0,2035.08
S002460,INV01012,P006,2024-07-03,1,187.1,0.1,168.39
S002461,INV01013,P016,2024-11-03,3,135.67,0.15,345.96
S002462,INV01014,P009,2024-04-08,4,555.19,0.15,1887.65
S002463,INV01014,P011,2024-04-08,2,292.74,0.0,585.48
S002464,INV01015,P015,2024-01-25,4,151.86,0.15,516.32
S002465,INV01016,P002,2025-03-29,2,348.25,0.0,696.5
S002466,INV01016,P005,2025-03-29,4,66.59,0.15,226.41
S002467,INV01016,P011,2025-03-29,1,292.74,0.0,292.74
S002468,INV01016,P021,2025-03-29,5,285.53,0.15,1213.5
S002469,INV01017,P008,2025-01-15,4,24.11,0.0,96.44
S002470,INV01018,P020,2024-05-27,4,501.47,0.05,1905.59
S002471,INV01018,P008,2024-05-27,1,24.11,0.15,20.49
S002472,INV01018,P015,2024-05-27,1,151.86,0.15,129.08
S002473,INV01019,P002,2024-12-14,4,348.25,0.1,1253.7
S002474,INV01020,P007,2024-10-21,5,118.83,0.0,594.15
S002475,INV01020,P021,2024-10-21,5,285.53,0.15,1213.5
S002476,INV01020,P014,2024-10-21,3,365.65,0.1,987.25
S002477,INV01021,P016,2025-01-20,3,135.67,0.0,407.01
S002478,INV01022,P015,2024-07-31,4,151.86,0.0,607.44
S002479,INV01022,P007,2024-07-31,3,118.83,0.15,303.02
S002480,INV01022,P006,2024-07-31,2,187.1,0.15,318.07
S002481,INV01022,P003,2024-07-31,1,508.77,0.15,432.45
S002482,INV01023,P021,2025-11-02,3,285.53,0.05,813.76
S002483,INV01023,P019,2025-11-02,3,298.11,0.15,760.18
S002484,INV01024,P005,2025-03-23,5,66.59,0.1,299.66
S002485,INV01024,P006,2025-03-23,2,187.1,0.05,355.49
S002486,INV01024,P019,2025-03-23,4,298.11,0.0,1192.44
S002487,INV01024,P009,2025-03-23,5,555.19,0.15,2359.56
S002488,INV01025,P011,2025-12-10,2,292.74,0.15,497.66
S002489,INV01026,P014,2025-08-05,5,365.65,0.15,1554.01
S002490,INV01026,P011,2025-08-05,4,292.74,0.05,1112.41
S002491,INV01026,P003,2025-08-05,3,508.77,0.0,1526.31
S002492,INV01027,P009,2025-03-20,5,555.19,0.05,2637.15
S002493,INV01027,P005,2025-03-20,1,66.59,0.0,66.59
S002494,INV01027,P019,2025-03-20,5,298.11,0.0,1490.55
S002495,INV01028,P010,2024-08-30,5,358.33,0.0,1791.65
S002496,INV01029,P017,2025-02-14,3,680.26,0.0,2040.78
S002497,INV01029,P001,2025-02-14,1,564.89,0.1,508.4
S002498,INV01030,P007,2025-08-06,4,118.83,0.1,427.79
S002499,INV01030,P003,2025-08-06,2,508.77,0.0,1017.54
S002500,INV01030,P010,2025-08-06,5,358.33,0.1,1612.48
S002501,INV01031,P020,2025-12-13,5,501.47,0.1,2256.62
